event_id,game,player,sportsbook,american_odds,quote_time,snapshot_time,prediction_time
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Treyton Welch,williamhill_us,2100,2026-09-13T15:54:55+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Isaac TeSlaa,betonlineag,350,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Juwan Johnson,betonlineag,230,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Sam LaPorta,betonlineag,170,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jahmyr Gibbs,betonlineag,-333,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Amon-Ra St. Brown,betonlineag,-111,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jared Goff,betonlineag,1400,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Chris Olave,betonlineag,150,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jameson Williams,betonlineag,170,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tyler Shough,betonlineag,350,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Devaughn Vele,betonlineag,325,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Travis Etienne Jr.,betonlineag,-125,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Noah Fant,betonlineag,700,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Bryce Lance,betonlineag,1000,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Oscar Delp,betonlineag,750,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tay Martin,betonlineag,1400,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Kendre Miller,betonlineag,500,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jacob Saylors,betonlineag,400,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Sione Vaki,betonlineag,700,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Barion Brown,betonlineag,1000,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Brock Wright,betonlineag,800,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tyler Conklin,betonlineag,1300,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jackson Meeks,betonlineag,1400,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tom Kennedy,betonlineag,1400,2026-09-13T15:54:27+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Devaughn Vele,betrivers,280,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Sione Vaki,betrivers,285,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Treyton Welch,betrivers,2800,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jahmyr Gibbs,betrivers,-315,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Kevin Austin,betrivers,1700,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Juwan Johnson,betrivers,260,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tom Kennedy,betrivers,1700,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tyler Conklin,betrivers,1700,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Noah Fant,betrivers,800,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jared Goff,betrivers,1700,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Barion Brown,betrivers,800,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Chris Olave,betrivers,165,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Sam LaPorta,betrivers,190,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Travis Etienne Jr.,betrivers,110,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Kendre Miller,betrivers,350,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jacob Saylors,betrivers,310,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tay Martin,betrivers,2400,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Bryce Lance,betrivers,750,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Isaac TeSlaa,betrivers,410,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jameson Williams,betrivers,180,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tyler Shough,betrivers,360,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jackson Meeks,betrivers,1700,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Amon-Ra St. Brown,betrivers,-107,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Brock Wright,betrivers,750,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,CJ Donaldson,betrivers,850,2026-09-13T15:55:07+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jameson Williams,betmgm,155,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Kendre Miller,betmgm,375,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Noah Fant,betmgm,675,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Sione Vaki,betmgm,340,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jacob Saylors,betmgm,360,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Chris Olave,betmgm,140,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Barion Brown,betmgm,800,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Isaac TeSlaa,betmgm,400,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Travis Etienne Jr.,betmgm,100,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Sam LaPorta,betmgm,185,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Bryce Lance,betmgm,750,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Devaughn Vele,betmgm,280,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Detroit Lions D/ST,betmgm,400,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,New Orleans Saints D/ST,betmgm,625,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Juwan Johnson,betmgm,210,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jahmyr Gibbs,betmgm,-300,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jared Goff,betmgm,2000,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tyler Shough,betmgm,300,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Amon-Ra St. Brown,betmgm,-105,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Brock Wright,betmgm,950,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tyler Conklin,betmgm,1550,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tay Martin,betmgm,2200,2026-09-13T15:53:33+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jackson Meeks,bovada,1600,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Kevin Austin,bovada,1300,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tom Kennedy,bovada,1600,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,CJ Donaldson,bovada,625,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Treyton Welch,bovada,2800,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tyler Conklin,bovada,1300,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tyler Shough,bovada,370,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Sione Vaki,bovada,725,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Travis Etienne Jr.,bovada,100,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Kendre Miller,bovada,525,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Barion Brown,bovada,1100,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Tay Martin,bovada,1500,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Isaac TeSlaa,bovada,370,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,New Orleans Saints D/ST,bovada,625,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Juwan Johnson,bovada,235,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jameson Williams,bovada,170,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Chris Olave,bovada,155,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Bryce Lance,bovada,1000,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Brock Wright,bovada,800,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Devaughn Vele,bovada,370,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Detroit Lions D/ST,bovada,525,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Sam LaPorta,bovada,180,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jahmyr Gibbs,bovada,-265,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jared Goff,bovada,1500,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Jacob Saylors,bovada,460,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Noah Fant,bovada,800,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
c1d3fcec25aaeb06ebd2244d33d338e0,NO@DET,Amon-Ra St. Brown,bovada,-114,2026-09-13T15:55:02+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Breece Hall,draftkings,115,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Tony Pollard,draftkings,145,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Garrett Wilson,draftkings,235,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Tyjae Spears,draftkings,265,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Carnell Tate,draftkings,290,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Braelon Allen,draftkings,330,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Wan'Dale Robinson,draftkings,360,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Adonai Mitchell,draftkings,400,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Gunnar Helm,draftkings,475,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Mason Taylor,draftkings,500,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Tennessee Titans D/ST,draftkings,500,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,New York Jets D/ST,draftkings,500,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Calvin Ridley,draftkings,500,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Cam Ward,draftkings,750,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Isaiah Williams,draftkings,800,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Elic Ayomanor,draftkings,850,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Kenyon Sadiq,draftkings,850,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Chimere Dike,draftkings,900,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Daniel Bellinger,draftkings,900,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Isaiah Davis,draftkings,900,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Julius Chestnut,draftkings,1200,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Geno Smith,draftkings,1200,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Omar Cooper Jr.,draftkings,1300,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Jeremy Ruckert,draftkings,1900,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Jelani Woods,draftkings,2200,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,David Martin-Robinson,draftkings,2800,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Arian Smith,draftkings,2800,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Kylen Granson,draftkings,3000,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Andrew Beck,draftkings,4000,2026-09-13T15:55:34+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Breece Hall,fanduel,110,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Tony Pollard,fanduel,140,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Garrett Wilson,fanduel,240,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Tyjae Spears,fanduel,260,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Carnell Tate,fanduel,270,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Braelon Allen,fanduel,330,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Wan'Dale Robinson,fanduel,370,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Adonai Mitchell,fanduel,430,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Gunnar Helm,fanduel,480,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Calvin Ridley,fanduel,490,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Mason Taylor,fanduel,500,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,New York Jets Defense,fanduel,700,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Tennessee Titans Defense,fanduel,750,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
7dddb296a42e7a41a774b24bd1709ce1,NYJ@TEN,Isaiah Williams,fanduel,750,2026-09-13T15:55:30+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
